time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
10.5150822733764,0.459843652612568,318.730486536585,1103.43168767201,209.632537460483
10.5570830268497,0.460296378007383,318.78152287184,1085.41794126573,192.538446641853
10.5668972661738,0.460396774023098,318.792217110516,1081.72698378531,189.035287948656
10.5767115054979,0.460495317312319,318.802521226794,1078.08947755511,185.582752066749
10.586525744822,0.460592039048199,318.812446873815,1074.45202531989,182.130216184842
10.6042667540374,0.460762274374141,318.829455885108,1067.87679991251,175.889134336843
10.7816768461916,0.462138211260559,318.947679637513,1002.12899061579,113.478315856852
10.8267476789549,0.462393219538946,318.962542703003,985.425599929408,97.622918183692
10.8523581092872,0.46252105487055,318.969027523091,975.933968994626,88.6134650051593
10.8758129268276,0.462627279823035,318.973904441726,967.240966691424,80.3623314747952
10.8794886511172,0.46264300180076,318.97458138768,966.014062168089,79.1977232300273
10.8806209760917,0.462647807205271,318.974786757258,965.908245089281,79.0970788184323
10.8815533187839,0.462651758064934,318.974955380054,965.82111636669,79.014209426894
10.8824856614761,0.462655704793754,318.975123645774,965.73398751625,78.9313400353558
10.8843246688994,0.462663477581656,318.975454482021,965.562129093004,78.767883585837
10.9027147431322,0.462740318464836,318.978685109141,963.843516943135,77.1333190906495
11.0866154854598,0.46342005655544,319.004199869138,946.654299148863,60.7876741387746
11.196531903409,0.463749443804089,319.013881730629,936.377313568185,51.0179759883549
11.241366483019,0.463867207173755,319.01679234065,932.138480574468,46.9891933593785
11.2489570158101,0.463886155840649,319.017230962958,931.280678087626,46.1741894824385
11.2552785475462,0.463901687952545,319.017584025509,930.566272507224,45.4954396482692
11.2616000792824,0.463916990086687,319.017925531377,929.851855388693,44.8166898141
11.2743006442268,0.463947037724843,319.018577002187,928.416487439509,43.4530161492831
11.4013062936713,0.464196454384451,319.02303060845,914.060067290304,29.816279501114
11.4840250520281,0.464308970986589,319.024114672411,904.706826180829,20.9346751905312
11.5630585660454,0.464379685784563,319.024265424042,895.767926782866,12.4487596289181
11.6251809817751,0.464410034547233,319.023993040778,888.739983585286,5.77860734074279
11.6817092503853,0.464418877730967,319.023611541388,882.65014172799,0
11.6986091094604,0.464419026845658,319.023484829075,882.650153084565,0
11.7155089685356,0.464419024210783,319.023359183731,882.650152883893,0
11.7324088276107,0.464419007981876,319.023234074445,882.6501516479,0
11.901407418362,0.4644190518185,319.021979805298,882.650154986497,0
13.5913933258752,0.464422472010788,319.009303411184,882.650415468342,0
13.8487151856151,0.464422250697276,319.007413479183,882.650398613105,0
14.1060381516101,0.4644221865178,319.005515752291,882.650393725196,0
14.145308467508,0.464422187030153,319.005225628377,882.650393764216,0
14.2047503808926,0.464420152270911,319.004787723891,881.52830436227,-1.06447977434838
14.2127455213521,0.464419337420932,319.004729694104,879.968341171653,-2.54449744120936
14.2207406618115,0.464417934329478,319.004673465381,878.408332270573,-4.02451510807035
14.2338808580408,0.464414248601168,319.004588264009,875.844313464199,-6.45695799807489
14.3652828203329,0.464282942773112,319.005849298441,850.196190887767,-30.7813868981203
14.4534094362524,0.464099029154697,319.009549839956,832.986067679695,-47.0949149896464
14.5158307273587,0.463922127561534,319.014437563903,820.791137745597,-58.650010749848
14.5400445403319,0.463843094021981,319.016957572716,816.059480698717,-63.1323423816589
14.5547027591611,0.463792422187854,319.018683835199,813.194780101085,-65.8457935013584
14.5602866613382,0.46377258496972,319.019380975499,812.259260983423,-66.7316313276892
14.5627368595463,0.463763811459124,319.019692113508,812.077107976335,-66.9036960760567
14.5651870577544,0.463755012746648,319.020005167435,811.894952153152,-67.0757608244242
14.5676372559624,0.463746191291395,319.020319941742,811.71279373017,-67.2478255727917
14.5921392380431,0.463656736959397,319.023562681736,809.891067008371,-68.9684730564666
